date_booked,check_in,check_out,nights,room_type,booking_source,lead_time,occupancy_rate_at_booking,day_of_week,is_weekend,month,final_price
2023-12-12,2023-12-16,2023-12-18,2,Suite,airbnb,4,0.669430165914988,5,1,12,403.3972908088569
2024-04-17,2024-05-25,2024-06-01,7,Standard,airbnb,38,0.8736042092851093,5,1,5,104.3440418519459
2023-06-16,2023-08-22,2023-08-30,8,Suite,booking.com,67,0.8932166596375573,1,0,8,252.63884519925628
2024-03-23,2024-06-08,2024-06-09,1,Standard,airbnb,77,0.5734825846482081,5,1,6,130.27532856045104
2024-09-15,2024-11-21,2024-11-29,8,Deluxe,expedia,67,0.9442023196881141,3,0,11,80.39995834437586
2024-08-31,2024-10-08,2024-10-17,9,Suite,airbnb,38,0.8682497367007964,1,0,10,214.38882931018063
2024-11-27,2024-12-12,2024-12-17,5,Standard,booking.com,15,0.9101410579069866,3,0,12,132.3234754337938
2023-02-18,2023-03-05,2023-03-07,2,Suite,expedia,15,0.5717936376019193,6,1,3,367.6584098714213
2023-04-17,2023-05-15,2023-05-18,3,Suite,booking.com,28,0.8728872627377979,0,0,5,225.3753195991265
2023-04-08,2023-06-05,2023-06-11,6,Standard,expedia,58,0.9194541593576451,0,0,6,109.39942650568531
2023-07-30,2023-08-24,2023-09-01,8,Standard,direct,25,0.8390196357477527,3,0,8,139.09208696674457
2023-07-02,2023-08-23,2023-08-28,5,Deluxe,expedia,52,0.9471511849253944,2,0,8,170.17901979701367
2024-10-14,2024-12-09,2024-12-13,4,Standard,direct,56,0.7878548239710019,0,0,12,84.95231636653128
2024-03-01,2024-04-30,2024-05-02,2,Deluxe,expedia,60,0.9028310701578478,1,0,4,109.95823757919516
2023-11-08,2024-01-26,2024-01-30,4,Standard,airbnb,79,0.5784341156131529,4,0,1,77.83041884347398
2023-12-25,2024-02-06,2024-02-15,9,Standard,direct,43,0.8665654220300889,1,0,2,108.23832364349913
2023-08-01,2023-09-26,2023-09-30,4,Standard,booking.com,56,0.7085146809511712,1,0,9,89.59111244067515
2023-05-23,2023-08-14,2023-08-17,3,Standard,airbnb,83,0.8346150500255135,0,0,8,86.00683688410848
2024-10-06,2024-11-16,2024-11-20,4,Standard,expedia,41,0.7336438975171686,5,1,11,99.46393817492037
2024-05-17,2024-08-03,2024-08-05,2,Deluxe,direct,78,0.6579339572882497,5,1,8,208.65004469846542
2023-02-23,2023-05-01,2023-05-03,2,Deluxe,expedia,67,0.9295593428940672,0,0,5,94.29730108917342
2023-09-21,2023-11-01,2023-11-06,5,Standard,booking.com,41,0.9304635126910623,2,0,11,80.09513694368368
2024-07-17,2024-07-21,2024-07-25,4,Deluxe,direct,4,0.8480230637986708,6,1,7,276.94883177863466
2024-02-01,2024-03-04,2024-03-08,4,Deluxe,direct,32,0.7527841475475507,0,0,3,132.27225483975104
2024-04-09,2024-06-04,2024-06-12,8,Suite,booking.com,56,0.6095104494689969,1,0,6,349.4639654863063
2023-07-29,2023-10-10,2023-10-18,8,Suite,airbnb,73,0.8535408921950358,1,0,10,153.1541191872889
2024-07-02,2024-07-28,2024-08-02,5,Standard,direct,26,0.5816816902590807,6,1,7,216.20742095182783
2024-12-19,2025-02-28,2025-03-04,4,Standard,booking.com,71,0.582180411838541,4,0,2,112.16976944292891
2024-10-25,2025-01-21,2025-01-24,3,Deluxe,expedia,88,0.5473628990487605,1,0,1,120.65170502315608
2024-11-04,2024-12-10,2024-12-19,9,Suite,expedia,36,0.6560967523043381,1,0,12,286.1745043822098
2023-06-27,2023-08-02,2023-08-05,3,Standard,airbnb,36,0.8812716758547732,2,0,8,138.41812657415178
2024-10-06,2024-12-17,2024-12-23,6,Suite,expedia,72,0.8597349147240012,1,0,12,191.31914285760703
2023-02-27,2023-04-28,2023-05-01,3,Suite,direct,60,0.561638839283291,4,0,4,233.14916606860996
2024-10-03,2024-12-18,2024-12-22,4,Deluxe,direct,76,0.6002821856114346,2,0,12,154.0716668931332
2023-11-08,2024-01-07,2024-01-13,6,Suite,expedia,60,0.6495845762189038,6,1,1,319.37282429197717
2024-08-17,2024-11-05,2024-11-06,1,Standard,booking.com,80,0.6684445491979973,1,0,11,74.07319095398113
2024-08-25,2024-10-15,2024-10-20,5,Standard,direct,51,0.5679280756759963,1,0,10,94.62211814935998
2023-10-19,2023-11-11,2023-11-19,8,Deluxe,direct,23,0.5785201002409937,5,1,11,224.82191860921301
2024-12-17,2025-03-06,2025-03-13,7,Standard,expedia,79,0.7802730866961394,3,0,3,67.38604752640441
2023-12-31,2024-02-27,2024-03-05,7,Standard,booking.com,58,0.7678897764749923,1,0,2,75.57376866282675
2023-04-06,2023-06-03,2023-06-07,4,Suite,airbnb,58,0.7412615806518341,5,1,6,383.2909366176355
2024-01-06,2024-01-16,2024-01-19,3,Standard,booking.com,10,0.870530786969453,1,0,1,105.89392574688384
2023-02-17,2023-03-25,2023-03-30,5,Standard,booking.com,36,0.8485620202218327,5,1,3,115.88797151830356
2023-09-22,2023-11-20,2023-11-23,3,Standard,direct,59,0.8367255758227294,0,0,11,74.89155609354901
2024-04-11,2024-04-26,2024-05-04,8,Suite,direct,15,0.8263334961842759,4,0,4,272.7111073087934
2023-11-30,2023-12-03,2023-12-06,3,Standard,airbnb,3,0.774570341879224,6,1,12,169.32244355972296
2024-08-22,2024-11-02,2024-11-08,6,Deluxe,expedia,72,0.8101409826037855,5,1,11,135.81780231412915
2023-10-12,2023-12-28,2024-01-05,8,Standard,expedia,77,0.7191671817594762,3,0,12,80.33586528167493
2024-08-19,2024-08-21,2024-08-25,4,Deluxe,direct,2,0.546687994194169,2,0,8,288.6264848594396
2023-02-19,2023-04-07,2023-04-12,5,Deluxe,direct,47,0.5070282607708895,4,0,4,156.68354734368492
2024-06-14,2024-07-27,2024-08-04,8,Deluxe,expedia,43,0.5782078914194312,5,1,7,276.8244797655337
2023-06-29,2023-07-23,2023-07-31,8,Standard,booking.com,24,0.5091731925345239,6,1,7,228.4812303416919
2024-01-18,2024-02-28,2024-02-29,1,Suite,booking.com,41,0.8538283061017492,2,0,2,237.19715075019698
2023-08-01,2023-09-06,2023-09-14,8,Standard,direct,36,0.6895577206761981,2,0,9,90.73813777014813
2023-10-27,2023-12-19,2023-12-24,5,Deluxe,booking.com,53,0.9145746402273944,1,0,12,137.8995057272818
2023-08-25,2023-09-27,2023-09-30,3,Standard,airbnb,33,0.639644860557449,2,0,9,96.69965699088338
2024-01-30,2024-02-09,2024-02-17,8,Standard,booking.com,10,0.8897399238066351,4,0,2,106.8534735557865
2024-05-08,2024-05-30,2024-06-05,6,Deluxe,expedia,22,0.5099672033663231,3,0,5,175.71278042905794
2024-11-11,2025-02-08,2025-02-09,1,Deluxe,airbnb,89,0.7203913409336358,5,1,2,131.90299866213746
2023-11-25,2024-01-02,2024-01-06,4,Deluxe,direct,38,0.8617462692920783,1,0,1,151.34722859029733
2024-03-17,2024-04-07,2024-04-12,5,Suite,airbnb,21,0.917625024957486,6,1,4,256.20190513963814
2023-05-01,2023-05-26,2023-06-02,7,Suite,booking.com,25,0.938600118714378,4,0,5,187.8255260829609
2024-09-06,2024-12-02,2024-12-11,9,Suite,airbnb,87,0.534101268553341,0,0,12,238.1724321012836
2024-01-23,2024-04-15,2024-04-19,4,Standard,direct,83,0.5938727450245955,0,0,4,79.03958442244493
2024-01-06,2024-02-07,2024-02-13,6,Standard,booking.com,32,0.8414283898716197,2,0,2,101.44660161421345
2024-03-14,2024-03-22,2024-03-24,2,Suite,expedia,8,0.9064699937174183,4,0,3,254.84001532750722
2024-05-24,2024-06-24,2024-06-30,6,Deluxe,booking.com,31,0.7819433902961969,0,0,6,212.3711229622497
2023-12-10,2024-01-04,2024-01-09,5,Deluxe,booking.com,25,0.8830601957896322,3,0,1,142.07916370225018
2023-07-09,2023-08-01,2023-08-05,4,Deluxe,booking.com,23,0.9004958238174534,1,0,8,176.51302647678935
2024-11-07,2025-01-23,2025-01-29,6,Suite,booking.com,77,0.9282561433074904,3,0,1,191.94715560622402
2023-11-30,2024-01-05,2024-01-07,2,Deluxe,expedia,36,0.7564222407589827,4,0,1,168.56419254762804
2024-11-28,2024-12-30,2025-01-03,4,Deluxe,booking.com,32,0.8424241709462111,0,0,12,141.6949859441922
2023-02-13,2023-04-09,2023-04-11,2,Deluxe,direct,55,0.7160669269130514,6,1,4,164.1696168905588
2024-05-23,2024-07-30,2024-08-03,4,Deluxe,direct,68,0.813604964071597,1,0,7,190.32653547280432
2024-07-10,2024-09-08,2024-09-16,8,Deluxe,airbnb,60,0.852552411842648,6,1,9,125.75928356148944
2024-01-17,2024-01-25,2024-01-30,5,Deluxe,direct,8,0.7071704620469612,3,0,1,195.5299336907489
2023-04-20,2023-05-30,2023-06-03,4,Suite,expedia,40,0.8606941063484884,1,0,5,205.42735528427423
2024-05-07,2024-07-13,2024-07-17,4,Suite,direct,67,0.7242688938193781,5,1,7,361.8690716104836
2024-12-04,2025-02-26,2025-02-28,2,Suite,expedia,84,0.9282122740370872,2,0,2,171.21294186927483
2024-12-11,2024-12-29,2025-01-05,7,Standard,booking.com,18,0.7550611503912145,6,1,12,135.36074448366597
2023-10-26,2023-11-03,2023-11-10,7,Deluxe,direct,8,0.5527003668984337,4,0,11,187.76829179519098
2023-07-10,2023-08-08,2023-08-09,1,Standard,expedia,29,0.6726754967623186,1,0,8,177.24923640007248
2023-03-04,2023-05-13,2023-05-15,2,Suite,expedia,70,0.8260279468235507,5,1,5,213.50317076671786
2023-03-20,2023-06-15,2023-06-17,2,Deluxe,expedia,87,0.6284595094676467,3,0,6,154.12634128121485
2024-08-25,2024-10-11,2024-10-20,9,Standard,direct,47,0.7589276531711254,4,0,10,91.82598051486873
2023-05-06,2023-07-15,2023-07-24,9,Suite,airbnb,70,0.5525575148459799,5,1,7,400.12142678394036
2024-08-25,2024-11-22,2024-11-30,8,Standard,airbnb,89,0.8016504673053844,4,0,11,73.42540057725049
2023-05-21,2023-05-30,2023-06-03,4,Deluxe,booking.com,9,0.9267596541128974,1,0,5,124.70872904103642
2024-11-20,2024-12-06,2024-12-11,5,Suite,airbnb,16,0.6015185875747688,4,0,12,362.5008275298719
2023-07-21,2023-09-28,2023-09-30,2,Standard,booking.com,69,0.8039327824579494,3,0,9,67.18664794041251
2023-04-25,2023-06-16,2023-06-19,3,Deluxe,booking.com,52,0.5428570367616217,4,0,6,233.83386683879843
2024-02-12,2024-04-03,2024-04-08,5,Standard,expedia,51,0.9356868074297455,2,0,4,78.21416018660007
2024-06-27,2024-08-06,2024-08-15,9,Standard,direct,40,0.8192966080382487,1,0,8,136.74087433757887
2023-06-04,2023-08-08,2023-08-09,1,Suite,direct,65,0.6783175055228583,1,0,8,313.2243144179147
2023-03-22,2023-06-15,2023-06-24,9,Standard,direct,85,0.5754689743835326,3,0,6,134.00335233780706
2024-05-06,2024-06-29,2024-07-01,2,Suite,direct,54,0.8957343357915746,5,1,6,315.487723840652
2024-06-10,2024-08-19,2024-08-24,5,Suite,airbnb,70,0.5562191354645544,0,0,8,337.1441202354719
2023-01-22,2023-03-15,2023-03-23,8,Standard,expedia,52,0.6516731207506955,2,0,3,93.31340650362628
2024-08-18,2024-08-23,2024-08-31,8,Deluxe,booking.com,5,0.7477586767827737,4,0,8,251.08003020600285
2024-09-22,2024-11-22,2024-11-23,1,Suite,airbnb,61,0.5804198366077155,4,0,11,235.4061474986959
2023-04-08,2023-04-19,2023-04-27,8,Standard,booking.com,11,0.6975936316899534,2,0,4,121.16547917814536
2023-06-23,2023-09-13,2023-09-21,8,Suite,booking.com,82,0.7631761552173845,2,0,9,175.09590267976836
2024-12-17,2025-01-11,2025-01-13,2,Deluxe,expedia,25,0.5282787496602859,5,1,1,272.5395062970009
2024-08-01,2024-10-28,2024-10-31,3,Suite,airbnb,88,0.775733532639175,0,0,10,174.53574108284246
2023-01-17,2023-03-06,2023-03-15,9,Suite,direct,48,0.5018239708207062,0,0,3,278.377332604324
2023-01-09,2023-01-13,2023-01-22,9,Suite,booking.com,4,0.5044656660359487,4,0,1,425.2768555270879
2024-12-05,2024-12-19,2024-12-24,5,Suite,expedia,14,0.8123314913495306,3,0,12,285.9883070448307
2024-01-13,2024-02-21,2024-03-01,9,Suite,airbnb,39,0.911682809283228,2,0,2,237.12462781346002
2023-08-28,2023-11-19,2023-11-20,1,Standard,booking.com,83,0.6607175369632201,6,1,11,82.30075204711586
2023-04-03,2023-06-24,2023-06-30,6,Deluxe,direct,82,0.7103633615487462,5,1,6,176.98009300056356
2024-07-06,2024-09-28,2024-10-04,6,Standard,direct,84,0.5160353013814113,5,1,9,96.24853505321565
2023-09-29,2023-12-24,2023-12-26,2,Suite,airbnb,86,0.6918688009982475,6,1,12,243.18243663321485
2024-11-03,2024-11-23,2024-12-02,9,Standard,expedia,20,0.6439178478423656,5,1,11,152.35659382171062
2023-11-15,2024-02-11,2024-02-16,5,Suite,expedia,88,0.8465064826591392,6,1,2,221.44222226677294
2023-05-10,2023-07-09,2023-07-15,6,Standard,direct,60,0.9037618026653446,6,1,7,121.18689164921005
2023-11-29,2023-12-28,2024-01-04,7,Deluxe,expedia,29,0.5751536003374581,3,0,12,198.77336256170508
2023-08-02,2023-10-29,2023-11-06,8,Standard,booking.com,88,0.5512895398501629,6,1,10,89.97117640149685
2024-02-14,2024-03-17,2024-03-25,8,Deluxe,booking.com,32,0.8901618717270792,6,1,3,148.7358443644353
2024-01-06,2024-02-09,2024-02-15,6,Deluxe,airbnb,34,0.9465074439925978,4,0,2,137.89236129346074
2024-12-28,2025-01-10,2025-01-17,7,Deluxe,booking.com,13,0.736896119310739,4,0,1,185.2800761873403
2023-12-10,2023-12-29,2024-01-01,3,Deluxe,direct,19,0.6354233903264123,4,0,12,203.07102955463836
2024-05-11,2024-05-27,2024-05-29,2,Deluxe,expedia,16,0.5441284551793711,0,0,5,185.0390817055946
2023-02-24,2023-03-21,2023-03-27,6,Suite,direct,25,0.6926556076541929,1,0,3,269.82903501405
2024-08-28,2024-09-21,2024-09-29,8,Standard,expedia,24,0.6711250504525487,5,1,9,124.80653958765639
2024-06-28,2024-08-13,2024-08-16,3,Suite,booking.com,46,0.7644109416429261,1,0,8,331.2833328793264
2023-03-22,2023-06-08,2023-06-10,2,Deluxe,direct,78,0.653343287259508,3,0,6,167.97093149702692
2024-12-07,2024-12-12,2024-12-20,8,Suite,booking.com,5,0.8349408727421852,3,0,12,306.2243794866545
2023-11-18,2024-01-26,2024-01-29,3,Standard,airbnb,69,0.9090276983367729,4,0,1,69.77040729709277
2024-06-13,2024-07-29,2024-07-30,1,Standard,direct,46,0.5537899799971785,0,0,7,145.2990223369387
2024-08-19,2024-09-16,2024-09-17,1,Deluxe,airbnb,28,0.7255532599527903,0,0,9,125.6833558854496
2024-05-06,2024-07-16,2024-07-22,6,Suite,expedia,71,0.5639486428312163,1,0,7,315.1981293325273
2023-08-22,2023-11-05,2023-11-11,6,Suite,airbnb,75,0.8937704464699008,6,1,11,205.02168741004803
2023-11-02,2024-01-24,2024-01-28,4,Suite,direct,83,0.6007965718219995,2,0,1,240.71368441023748
2023-01-20,2023-03-04,2023-03-05,1,Suite,airbnb,43,0.8336439328216283,5,1,3,259.6666602081942
2024-05-03,2024-06-03,2024-06-11,8,Deluxe,airbnb,31,0.738931492174605,0,0,6,245.4235929024302
2024-04-27,2024-06-25,2024-07-02,7,Standard,airbnb,59,0.87671826028792,1,0,6,112.69280508121713
2023-09-15,2023-10-15,2023-10-24,9,Suite,booking.com,30,0.8394937510152825,6,1,10,275.05602100790713
2024-04-22,2024-07-03,2024-07-11,8,Suite,expedia,72,0.5406860073074555,2,0,7,308.10088608336724
2023-05-22,2023-07-18,2023-07-26,8,Standard,direct,57,0.9378787205867715,1,0,7,107.84926944282431
2023-02-25,2023-05-23,2023-05-24,1,Suite,booking.com,87,0.842004090193311,1,0,5,146.75062032495848
2023-12-10,2024-02-17,2024-02-22,5,Standard,direct,69,0.8090178470961669,5,1,2,116.39163385672352
2024-11-30,2025-01-02,2025-01-08,6,Suite,direct,33,0.7954309417565817,3,0,1,278.59302354816504
2023-06-11,2023-06-17,2023-06-19,2,Suite,booking.com,6,0.8867279052758581,5,1,6,439.98477865133094
2023-09-04,2023-11-20,2023-11-27,7,Standard,airbnb,77,0.5010700322881105,0,0,11,57.15917693430697
2023-02-07,2023-03-06,2023-03-07,1,Deluxe,booking.com,27,0.8404748532899675,0,0,3,142.83802313651594
2024-06-01,2024-06-08,2024-06-14,6,Standard,booking.com,7,0.7063315968816154,5,1,6,196.9247318416152
2024-12-19,2025-03-17,2025-03-18,1,Suite,booking.com,88,0.8133491400047502,0,0,3,159.34457103342226
2023-06-04,2023-06-14,2023-06-22,8,Deluxe,expedia,10,0.9409343540103186,2,0,6,186.86370873173047
2023-06-16,2023-07-30,2023-07-31,1,Suite,expedia,44,0.9498596703583395,6,1,7,320.6199553616815
2023-09-15,2023-09-23,2023-09-24,1,Deluxe,airbnb,8,0.742523584682474,5,1,9,185.52381567413505
2023-07-15,2023-09-12,2023-09-21,9,Standard,expedia,59,0.7534822509271475,1,0,9,70.30918149776333
2023-05-16,2023-05-18,2023-05-20,2,Deluxe,direct,2,0.9235947785207179,3,0,5,138.7902067891009
2023-03-04,2023-04-19,2023-04-23,4,Standard,airbnb,46,0.7301926645673734,2,0,4,84.99589470498604
2023-03-14,2023-04-26,2023-05-04,8,Standard,expedia,43,0.7301955997827434,2,0,4,77.52442873092366
2024-03-01,2024-05-15,2024-05-24,9,Suite,booking.com,75,0.7678381994806671,2,0,5,187.391691630714
2024-08-22,2024-10-28,2024-11-01,4,Deluxe,airbnb,67,0.8987554345154013,0,0,10,93.608274114936
2024-05-12,2024-07-10,2024-07-13,3,Suite,expedia,59,0.9284308492575071,2,0,7,252.2251414681218
2024-04-29,2024-05-15,2024-05-17,2,Deluxe,booking.com,16,0.7107141990052062,2,0,5,160.73992366812445
2023-06-14,2023-07-07,2023-07-16,9,Suite,direct,23,0.8736861655310081,4,0,7,343.32769666845167
2023-07-27,2023-09-20,2023-09-29,9,Deluxe,booking.com,55,0.6108336694087233,2,0,9,138.4880517299534
2024-10-15,2024-10-16,2024-10-21,5,Suite,booking.com,1,0.8760424597673135,2,0,10,242.96256674514302
2023-09-23,2023-10-10,2023-10-18,8,Suite,expedia,17,0.6820094067973405,1,0,10,293.2950768223099
2024-02-29,2024-04-19,2024-04-26,7,Standard,direct,50,0.5645234071940659,4,0,4,108.48499036634696
2024-08-25,2024-11-04,2024-11-12,8,Standard,direct,71,0.734563639021041,0,0,11,54.90897903393723
2023-05-19,2023-07-01,2023-07-04,3,Suite,direct,43,0.7944467073812396,5,1,7,396.91293404199376
2023-09-18,2023-12-15,2023-12-23,8,Suite,booking.com,88,0.6700664335332538,4,0,12,188.27088235940303
2024-02-16,2024-04-26,2024-05-04,8,Standard,expedia,70,0.5378456857870587,4,0,4,98.38220128005051
2023-12-31,2024-01-06,2024-01-08,2,Suite,airbnb,6,0.5207763728048704,5,1,1,480.60422808792134
2024-09-18,2024-10-23,2024-10-25,2,Deluxe,airbnb,35,0.6721112321647598,2,0,10,142.61501924814849
2023-03-02,2023-04-27,2023-04-30,3,Standard,booking.com,56,0.7765942886985555,3,0,4,63.60342172919415
2024-05-22,2024-08-03,2024-08-09,6,Standard,direct,73,0.6039538345759637,5,1,8,160.1409942242146
2024-06-17,2024-07-25,2024-08-01,7,Suite,direct,38,0.6091311041629098,3,0,7,387.45149946721125
2023-10-09,2023-10-11,2023-10-20,9,Standard,booking.com,2,0.5939651545455776,2,0,10,127.89324055781125
2023-11-04,2024-01-12,2024-01-15,3,Deluxe,booking.com,69,0.5747485235365163,4,0,1,150.70764856941733
2024-03-14,2024-05-31,2024-06-05,5,Suite,booking.com,78,0.8998075739650828,4,0,5,147.52238681637766
2024-04-21,2024-06-29,2024-07-05,6,Deluxe,expedia,69,0.7338394305685292,5,1,6,208.69228696582226
2023-04-05,2023-06-11,2023-06-12,1,Deluxe,booking.com,67,0.8328658573258182,6,1,6,181.7225306539119
2024-07-02,2024-07-07,2024-07-09,2,Suite,booking.com,5,0.6709697286526699,6,1,7,541.5670804712055
2023-11-15,2024-01-14,2024-01-18,4,Deluxe,expedia,60,0.8451663771193734,6,1,1,145.82590372662364
2024-04-23,2024-06-29,2024-07-03,4,Standard,airbnb,67,0.7404644182910038,5,1,6,127.85499134194777
2024-02-13,2024-04-03,2024-04-09,6,Deluxe,airbnb,50,0.6562245363481259,2,0,4,138.92779368576672
2023-04-15,2023-06-10,2023-06-17,7,Standard,direct,56,0.8380524092364421,5,1,6,150.661083192895
2024-05-31,2024-08-11,2024-08-15,4,Standard,booking.com,72,0.5156475352898728,6,1,8,162.5890320081163
2024-07-17,2024-08-26,2024-09-01,6,Deluxe,airbnb,40,0.7542510390943494,0,0,8,201.129955817947
2024-04-08,2024-06-19,2024-06-24,5,Standard,direct,72,0.7176391790989677,2,0,6,113.3244314403568
2024-08-31,2024-11-28,2024-12-07,9,Suite,direct,89,0.693551431156405,3,0,11,159.37781551100528
2023-04-14,2023-06-25,2023-07-04,9,Deluxe,expedia,72,0.9420815706396307,6,1,6,163.96338144863677
2023-11-18,2024-02-11,2024-02-18,7,Suite,direct,85,0.8747672257140169,6,1,2,206.50283241062536
2024-04-12,2024-04-23,2024-04-29,6,Deluxe,booking.com,11,0.8786430149761146,1,0,4,163.36089378235548
2023-05-13,2023-06-17,2023-06-23,6,Suite,booking.com,35,0.8084010193473725,5,1,6,399.9327620617818
2024-04-21,2024-06-16,2024-06-19,3,Deluxe,direct,56,0.6546218196772845,6,1,6,254.70529094500867
2023-07-23,2023-08-19,2023-08-24,5,Suite,expedia,27,0.5025077249291836,5,1,8,523.7241752151474
2023-07-24,2023-09-12,2023-09-16,4,Deluxe,booking.com,50,0.5684774761070852,1,0,9,152.37564723809547
2023-07-29,2023-10-12,2023-10-17,5,Standard,direct,75,0.5098395597333588,3,0,10,79.80796491350146
2023-08-13,2023-10-06,2023-10-13,7,Suite,airbnb,54,0.9389314234380759,4,0,10,176.29731790078918
2023-04-19,2023-04-24,2023-05-02,8,Deluxe,airbnb,5,0.6378248398675803,0,0,4,176.65248840559155
2023-10-03,2023-11-08,2023-11-09,1,Suite,direct,36,0.9490422533522318,2,0,11,208.3240959640205
2023-03-01,2023-05-29,2023-05-31,2,Standard,direct,89,0.5077950590680311,0,0,5,70.65713492984361
2023-09-27,2023-09-29,2023-10-04,5,Deluxe,direct,2,0.9196608103458808,4,0,9,146.48505730901093
2024-03-11,2024-03-17,2024-03-26,9,Standard,expedia,6,0.8985683216105957,6,1,3,102.0669067889158
2024-11-14,2025-01-19,2025-01-24,5,Standard,expedia,66,0.6758896283145502,6,1,1,132.94562319203223
2024-03-17,2024-04-28,2024-05-04,6,Standard,booking.com,42,0.6178187936457892,6,1,4,130.8017337787174
2023-05-06,2023-08-02,2023-08-11,9,Deluxe,direct,88,0.6940611788826975,2,0,8,149.4869020488316
2023-03-17,2023-04-26,2023-05-03,7,Suite,expedia,40,0.6379029063405828,2,0,4,243.98193565098023
2024-04-30,2024-06-21,2024-06-24,3,Suite,direct,52,0.5085785077174183,4,0,6,376.0505931733172
2023-12-24,2024-03-20,2024-03-29,9,Deluxe,expedia,87,0.8207809915805884,2,0,3,85.03706083036427
2023-10-06,2023-10-18,2023-10-24,6,Standard,airbnb,12,0.6147416393063204,2,0,10,115.28559401124143
2023-04-18,2023-05-01,2023-05-04,3,Standard,direct,13,0.8833163605441632,0,0,5,88.09686982240171
2024-09-12,2024-09-20,2024-09-22,2,Suite,direct,8,0.8920947739131954,4,0,9,251.7648167707498
2023-02-07,2023-05-03,2023-05-06,3,Deluxe,airbnb,85,0.7655269842857535,2,0,5,84.96414997046132
2023-02-12,2023-03-08,2023-03-16,8,Deluxe,airbnb,24,0.6502728043116831,2,0,3,158.89126536885905
2023-12-26,2023-12-29,2023-12-31,2,Standard,direct,3,0.5844624672628913,4,0,12,134.5410692422226
2024-12-06,2024-12-16,2024-12-22,6,Deluxe,direct,10,0.5377186647585435,0,0,12,252.07912841354164
2023-08-05,2023-08-21,2023-08-22,1,Suite,booking.com,16,0.8671657878535024,0,0,8,363.53112727566133
2024-09-20,2024-11-19,2024-11-26,7,Standard,direct,60,0.8105132424490422,1,0,11,82.22480937634526
2024-01-06,2024-01-23,2024-01-24,1,Deluxe,airbnb,17,0.8407419060445425,1,0,1,181.06570314643068
2024-07-26,2024-09-01,2024-09-07,6,Deluxe,expedia,37,0.8554511184218889,6,1,9,161.9578850257842
2024-09-28,2024-12-13,2024-12-18,5,Suite,airbnb,76,0.7875495593506787,4,0,12,226.0772192539538
